Timestamp,Date,User_Group,VLAN,Source_IP,Application,Traffic_MB,Action,Connection_Type
2026-02-24 02:16:48,2026-02-24,Guest,VLAN 40,10.1.40.88,HTTP,9.45,Permit,Wi-Fi
2026-02-18 10:50:15,2026-02-18,Finance,VLAN 30,10.1.30.54,FTP,1011.04,Deny,Wired
2026-02-15 21:45:40,2026-02-15,Finance,VLAN 30,10.1.30.98,DNS,48.44,Permit,Wired
2026-02-15 22:12:04,2026-02-15,Finance,VLAN 30,10.1.30.72,SMB,825.54,Permit,Wired
2026-02-25 21:22:53,2026-02-25,IT,VLAN 20,10.1.20.10,Radius,12.64,Permit,Wi-Fi
2026-03-02 03:34:46,2026-03-02,Finance,VLAN 30,10.1.30.93,Active Directory,4.15,Deny,Wired
2026-03-03 22:17:07,2026-03-03,HR,VLAN 30,10.1.30.29,SSH,6.36,Permit,Wi-Fi
2026-02-14 03:27:11,2026-02-14,Guest,VLAN 40,10.1.40.79,Active Directory,49.34,Deny,Wi-Fi
2026-02-24 07:41:43,2026-02-24,Staff,VLAN 30,10.1.30.138,HTTP,42.86,Permit,Wi-Fi
2026-03-03 06:18:28,2026-03-03,IT,VLAN 20,10.1.20.13,DNS,22.67,Permit,Wi-Fi
2026-02-21 16:00:43,2026-02-21,Finance,VLAN 30,10.1.30.91,SSH,7.97,Permit,Wired
2026-02-28 05:34:44,2026-02-28,Guest,VLAN 40,10.1.40.44,FTP,17.99,Deny,Wi-Fi
2026-02-14 10:42:51,2026-02-14,Finance,VLAN 30,10.1.30.90,Active Directory,37.09,Permit,Wired
2026-02-14 12:41:38,2026-02-14,Guest,VLAN 40,10.1.40.80,HTTP,10.91,Permit,Wi-Fi
2026-03-06 18:32:33,2026-03-06,Staff,VLAN 30,10.1.30.152,FTP,560.79,Permit,Wi-Fi
2026-03-01 17:07:10,2026-03-01,Guest,VLAN 40,10.1.40.196,Active Directory,12.76,Deny,Wi-Fi
2026-02-14 21:49:26,2026-02-14,Finance,VLAN 30,10.1.30.95,HTTP,0.74,Deny,Wired
2026-03-09 06:04:53,2026-03-09,HR,VLAN 30,10.1.30.43,SSH,49.79,Permit,Wired
2026-03-05 05:50:45,2026-03-05,Staff,VLAN 30,10.1.30.145,HTTP,31.05,Permit,Wi-Fi
2026-02-14 09:04:04,2026-02-14,Staff,VLAN 30,10.1.30.146,DNS,49.9,Deny,Wi-Fi
2026-02-23 18:20:58,2026-02-23,IT,VLAN 20,10.1.20.23,SSH,8.6,Deny,Wi-Fi
2026-02-28 23:16:30,2026-02-28,Guest,VLAN 40,10.1.40.70,Radius,35.05,Deny,Wi-Fi
2026-03-08 01:21:23,2026-03-08,Staff,VLAN 30,10.1.30.120,DNS,47.61,Deny,Wi-Fi
2026-03-05 19:13:52,2026-03-05,IT,VLAN 20,10.1.20.39,Radius,34.55,Permit,Wi-Fi
2026-02-23 15:57:33,2026-02-23,Finance,VLAN 30,10.1.30.76,HTTPS,660.84,Deny,Wi-Fi
2026-02-11 15:24:00,2026-02-11,HR,VLAN 30,10.1.30.40,DNS,33.02,Deny,Wired
2026-02-09 20:37:06,2026-02-09,IT,VLAN 20,10.1.20.45,SSH,45.83,Permit,Wired
2026-02-25 05:47:48,2026-02-25,Guest,VLAN 40,10.1.40.108,FTP,841.78,Deny,Wi-Fi
2026-02-22 01:03:24,2026-02-22,Guest,VLAN 40,10.1.40.181,SSH,49.27,Deny,Wi-Fi
2026-02-21 22:44:11,2026-02-21,HR,VLAN 30,10.1.30.42,HTTP,8.35,Deny,Wi-Fi
2026-03-05 22:50:14,2026-03-05,Guest,VLAN 40,10.1.40.49,SSH,25.49,Deny,Wi-Fi
2026-02-27 13:23:53,2026-02-27,Finance,VLAN 30,10.1.30.59,Active Directory,4.82,Permit,Wi-Fi
2026-03-03 09:28:28,2026-03-03,Finance,VLAN 30,10.1.30.90,Active Directory,12.06,Permit,Wired
2026-02-19 14:43:06,2026-02-19,HR,VLAN 30,10.1.30.32,HTTP,13.88,Permit,Wired
2026-02-15 09:32:08,2026-02-15,Finance,VLAN 30,10.1.30.72,HTTPS,457.46,Deny,Wi-Fi
2026-02-25 05:19:38,2026-02-25,HR,VLAN 30,10.1.30.18,Radius,2.05,Permit,Wired
2026-02-16 15:48:40,2026-02-16,IT,VLAN 20,10.1.20.34,HTTPS,259.0,Permit,Wired
2026-02-24 18:54:08,2026-02-24,Finance,VLAN 30,10.1.30.84,Radius,19.06,Permit,Wi-Fi
2026-03-07 06:31:02,2026-03-07,IT,VLAN 20,10.1.20.22,Radius,23.86,Permit,Wired
2026-02-12 21:54:21,2026-02-12,Guest,VLAN 40,10.1.40.170,SSH,14.1,Deny,Wi-Fi
2026-03-07 17:22:25,2026-03-07,HR,VLAN 30,10.1.30.38,SMB,42.78,Permit,Wired
2026-02-19 08:12:17,2026-02-19,Finance,VLAN 30,10.1.30.77,HTTP,11.38,Permit,Wi-Fi
2026-03-09 17:47:16,2026-03-09,Staff,VLAN 30,10.1.30.101,DNS,35.16,Deny,Wi-Fi
2026-02-14 20:17:43,2026-02-14,HR,VLAN 30,10.1.30.49,Active Directory,41.48,Permit,Wired
2026-03-08 03:52:00,2026-03-08,Finance,VLAN 30,10.1.30.94,Radius,15.34,Deny,Wi-Fi
2026-02-19 06:23:32,2026-02-19,HR,VLAN 30,10.1.30.41,HTTP,30.55,Permit,Wi-Fi
2026-03-10 23:17:57,2026-03-10,Finance,VLAN 30,10.1.30.88,SSH,39.36,Permit,Wired
2026-02-24 11:48:16,2026-02-24,Staff,VLAN 30,10.1.30.156,HTTP,1.07,Deny,Wired
2026-03-08 19:56:43,2026-03-08,Guest,VLAN 40,10.1.40.39,HTTP,19.95,Permit,Wi-Fi
2026-02-11 12:52:32,2026-02-11,IT,VLAN 20,10.1.20.22,DNS,35.61,Permit,Wired
2026-02-22 07:45:57,2026-02-22,IT,VLAN 20,10.1.20.46,Radius,10.59,Permit,Wi-Fi
2026-02-11 12:54:21,2026-02-11,Guest,VLAN 40,10.1.40.195,DNS,15.42,Permit,Wi-Fi
2026-03-04 15:25:13,2026-03-04,Finance,VLAN 30,10.1.30.86,Active Directory,23.35,Permit,Wi-Fi
2026-03-01 05:38:52,2026-03-01,HR,VLAN 30,10.1.30.22,HTTP,38.64,Deny,Wi-Fi
2026-03-05 04:00:14,2026-03-05,IT,VLAN 20,10.1.20.33,Active Directory,36.58,Permit,Wi-Fi
2026-03-04 11:45:48,2026-03-04,Staff,VLAN 30,10.1.30.179,Radius,5.55,Deny,Wired
2026-03-04 14:07:22,2026-03-04,IT,VLAN 20,10.1.20.37,DNS,4.84,Permit,Wi-Fi
2026-03-04 13:48:04,2026-03-04,Guest,VLAN 40,10.1.40.24,DNS,38.93,Deny,Wi-Fi
2026-02-13 09:19:38,2026-02-13,HR,VLAN 30,10.1.30.20,FTP,1008.5,Permit,Wi-Fi
2026-02-12 13:22:22,2026-02-12,IT,VLAN 20,10.1.20.25,DNS,7.7,Permit,Wired
2026-03-01 14:21:46,2026-03-01,Finance,VLAN 30,10.1.30.86,SSH,49.87,Permit,Wired
2026-03-01 12:11:00,2026-03-01,IT,VLAN 20,10.1.20.48,SSH,40.33,Permit,Wi-Fi
2026-02-14 19:06:18,2026-02-14,HR,VLAN 30,10.1.30.37,Radius,44.88,Permit,Wi-Fi
2026-02-12 04:26:02,2026-02-12,HR,VLAN 30,10.1.30.38,Active Directory,19.49,Deny,Wired
2026-03-09 01:22:02,2026-03-09,Staff,VLAN 30,10.1.30.191,SMB,951.7,Permit,Wi-Fi
2026-03-09 03:40:32,2026-03-09,IT,VLAN 20,10.1.20.21,FTP,877.12,Permit,Wi-Fi
2026-02-12 11:38:48,2026-02-12,IT,VLAN 20,10.1.20.21,SSH,41.58,Permit,Wired
2026-03-04 05:23:31,2026-03-04,Guest,VLAN 40,10.1.40.168,Radius,33.25,Deny,Wi-Fi
2026-02-14 05:01:21,2026-02-14,IT,VLAN 20,10.1.20.37,SSH,28.53,Permit,Wi-Fi
2026-02-18 02:46:06,2026-02-18,HR,VLAN 30,10.1.30.25,SSH,7.26,Permit,Wired
2026-03-07 02:25:12,2026-03-07,Finance,VLAN 30,10.1.30.95,Radius,30.04,Deny,Wi-Fi
2026-03-11 03:12:33,2026-03-11,IT,VLAN 20,10.1.20.15,HTTPS,947.93,Permit,Wi-Fi
2026-02-17 05:42:23,2026-02-17,IT,VLAN 20,10.1.20.48,HTTPS,570.45,Permit,Wired
2026-02-23 20:36:29,2026-02-23,Staff,VLAN 30,10.1.30.144,DNS,20.26,Permit,Wi-Fi
2026-02-28 01:48:03,2026-02-28,HR,VLAN 30,10.1.30.39,HTTPS,51.33,Permit,Wi-Fi
2026-02-22 10:05:51,2026-02-22,Staff,VLAN 30,10.1.30.111,HTTP,4.34,Permit,Wi-Fi
2026-03-04 03:44:04,2026-03-04,HR,VLAN 30,10.1.30.10,SSH,30.16,Deny,Wi-Fi
2026-02-19 15:20:55,2026-02-19,HR,VLAN 30,10.1.30.32,HTTP,11.25,Permit,Wi-Fi
2026-02-20 23:59:04,2026-02-20,HR,VLAN 30,10.1.30.27,SSH,11.33,Permit,Wired
2026-02-26 12:46:08,2026-02-26,IT,VLAN 20,10.1.20.39,HTTPS,518.0,Permit,Wi-Fi
2026-03-01 21:45:53,2026-03-01,Staff,VLAN 30,10.1.30.182,HTTPS,980.62,Permit,Wi-Fi
2026-03-06 23:31:01,2026-03-06,HR,VLAN 30,10.1.30.31,HTTP,42.25,Permit,Wired
2026-02-28 23:11:31,2026-02-28,Staff,VLAN 30,10.1.30.151,HTTPS,159.04,Permit,Wi-Fi
2026-03-05 22:30:08,2026-03-05,Staff,VLAN 30,10.1.30.164,DNS,33.65,Permit,Wired
2026-03-10 18:33:33,2026-03-10,Staff,VLAN 30,10.1.30.194,DNS,3.7,Deny,Wi-Fi
2026-02-24 06:58:57,2026-02-24,Guest,VLAN 40,10.1.40.53,Active Directory,9.73,Deny,Wi-Fi
2026-02-10 20:54:03,2026-02-10,Staff,VLAN 30,10.1.30.183,FTP,880.7,Permit,Wired
2026-03-07 16:23:06,2026-03-07,Finance,VLAN 30,10.1.30.76,SMB,632.72,Deny,Wired
2026-03-02 10:59:08,2026-03-02,HR,VLAN 30,10.1.30.28,Active Directory,0.85,Permit,Wired
2026-02-24 00:39:15,2026-02-24,Finance,VLAN 30,10.1.30.85,Radius,36.93,Permit,Wi-Fi
2026-02-23 17:24:59,2026-02-23,IT,VLAN 20,10.1.20.25,FTP,768.83,Permit,Wi-Fi
2026-03-02 00:54:46,2026-03-02,HR,VLAN 30,10.1.30.48,HTTPS,316.85,Permit,Wired
2026-03-06 07:50:35,2026-03-06,HR,VLAN 30,10.1.30.18,HTTPS,356.81,Permit,Wired
2026-02-21 18:52:21,2026-02-21,Finance,VLAN 30,10.1.30.73,SMB,125.72,Permit,Wired
2026-02-18 23:16:49,2026-02-18,HR,VLAN 30,10.1.30.16,Active Directory,41.59,Deny,Wired
2026-02-24 20:50:08,2026-02-24,Guest,VLAN 40,10.1.40.165,Radius,30.22,Deny,Wi-Fi
2026-02-16 00:38:02,2026-02-16,HR,VLAN 30,10.1.30.17,Radius,34.11,Permit,Wi-Fi
2026-03-03 06:55:03,2026-03-03,IT,VLAN 20,10.1.20.21,SMB,852.18,Permit,Wi-Fi
2026-03-10 16:51:36,2026-03-10,Staff,VLAN 30,10.1.30.151,DNS,14.61,Permit,Wi-Fi
2026-02-10 09:08:43,2026-02-10,IT,VLAN 20,10.1.20.45,SMB,41.36,Permit,Wired
2026-02-22 08:13:11,2026-02-22,Finance,VLAN 30,10.1.30.76,HTTPS,96.17,Permit,Wired
2026-03-08 10:03:00,2026-03-08,HR,VLAN 30,10.1.30.38,HTTPS,555.05,Permit,Wired
2026-02-11 12:23:36,2026-02-11,Staff,VLAN 30,10.1.30.188,SSH,10.73,Permit,Wi-Fi
2026-02-12 02:01:11,2026-02-12,HR,VLAN 30,10.1.30.43,HTTPS,13.69,Permit,Wired
2026-02-17 08:00:30,2026-02-17,Guest,VLAN 40,10.1.40.62,DNS,46.55,Permit,Wi-Fi
2026-02-19 05:12:42,2026-02-19,IT,VLAN 20,10.1.20.39,SSH,6.07,Permit,Wi-Fi
2026-02-15 19:25:12,2026-02-15,Finance,VLAN 30,10.1.30.61,FTP,211.32,Permit,Wi-Fi
2026-02-10 21:52:38,2026-02-10,Guest,VLAN 40,10.1.40.86,Radius,47.54,Deny,Wi-Fi
2026-03-07 11:51:57,2026-03-07,Finance,VLAN 30,10.1.30.74,FTP,757.83,Permit,Wired
2026-02-11 03:28:59,2026-02-11,Finance,VLAN 30,10.1.30.82,FTP,971.46,Permit,Wi-Fi
2026-03-05 08:24:56,2026-03-05,Staff,VLAN 30,10.1.30.185,FTP,251.81,Permit,Wired
2026-02-22 12:04:07,2026-02-22,Staff,VLAN 30,10.1.30.199,DNS,40.36,Deny,Wired
2026-02-27 11:51:03,2026-02-27,Guest,VLAN 40,10.1.40.87,HTTP,14.09,Permit,Wi-Fi
2026-02-22 09:05:42,2026-02-22,Staff,VLAN 30,10.1.30.119,Radius,9.25,Permit,Wi-Fi
2026-02-14 03:05:54,2026-02-14,Staff,VLAN 30,10.1.30.160,FTP,706.24,Deny,Wired
2026-03-05 19:01:09,2026-03-05,Staff,VLAN 30,10.1.30.187,DNS,23.2,Permit,Wired
2026-03-09 12:47:02,2026-03-09,Finance,VLAN 30,10.1.30.69,SMB,888.04,Permit,Wired
2026-02-26 09:05:46,2026-02-26,Guest,VLAN 40,10.1.40.65,Active Directory,31.62,Deny,Wi-Fi
2026-03-03 21:03:29,2026-03-03,Staff,VLAN 30,10.1.30.150,Radius,21.83,Deny,Wired
2026-02-14 21:27:38,2026-02-14,IT,VLAN 20,10.1.20.28,HTTPS,127.68,Deny,Wired
2026-02-12 03:47:32,2026-02-12,Finance,VLAN 30,10.1.30.59,Active Directory,5.79,Permit,Wired
2026-02-12 03:08:26,2026-02-12,Finance,VLAN 30,10.1.30.55,SMB,339.03,Permit,Wi-Fi
2026-02-27 07:46:03,2026-02-27,Guest,VLAN 40,10.1.40.53,HTTPS,691.64,Permit,Wi-Fi
2026-02-21 22:41:00,2026-02-21,Guest,VLAN 40,10.1.40.191,HTTP,4.51,Permit,Wi-Fi
2026-02-12 12:19:11,2026-02-12,HR,VLAN 30,10.1.30.26,FTP,419.28,Permit,Wi-Fi
2026-03-02 02:06:34,2026-03-02,IT,VLAN 20,10.1.20.10,DNS,17.15,Deny,Wired
2026-02-18 22:59:35,2026-02-18,Guest,VLAN 40,10.1.40.47,Radius,32.19,Deny,Wi-Fi
2026-02-14 04:50:47,2026-02-14,HR,VLAN 30,10.1.30.46,DNS,30.07,Permit,Wi-Fi
2026-02-14 11:58:18,2026-02-14,HR,VLAN 30,10.1.30.13,SMB,141.92,Deny,Wi-Fi
2026-02-10 18:35:09,2026-02-10,HR,VLAN 30,10.1.30.26,Radius,32.88,Deny,Wired
2026-02-24 16:46:21,2026-02-24,HR,VLAN 30,10.1.30.44,HTTPS,435.06,Deny,Wi-Fi
2026-03-08 03:53:29,2026-03-08,Staff,VLAN 30,10.1.30.153,SMB,341.11,Permit,Wired
2026-03-11 02:37:59,2026-03-11,HR,VLAN 30,10.1.30.10,HTTPS,820.05,Permit,Wired
2026-02-17 17:52:58,2026-02-17,Guest,VLAN 40,10.1.40.147,FTP,687.59,Deny,Wi-Fi
2026-03-07 06:40:51,2026-03-07,HR,VLAN 30,10.1.30.24,HTTP,40.86,Permit,Wired
2026-03-02 20:09:41,2026-03-02,Finance,VLAN 30,10.1.30.85,DNS,23.14,Permit,Wi-Fi
2026-02-17 23:32:31,2026-02-17,Guest,VLAN 40,10.1.40.82,Radius,33.24,Deny,Wi-Fi
2026-02-22 16:04:19,2026-02-22,Guest,VLAN 40,10.1.40.146,FTP,818.64,Deny,Wi-Fi
2026-03-01 13:13:48,2026-03-01,Guest,VLAN 40,10.1.40.182,Active Directory,5.01,Deny,Wi-Fi
2026-03-03 05:33:01,2026-03-03,HR,VLAN 30,10.1.30.10,Radius,3.53,Permit,Wired
2026-03-05 12:43:18,2026-03-05,Staff,VLAN 30,10.1.30.171,FTP,198.19,Permit,Wired
2026-02-20 17:04:44,2026-02-20,Guest,VLAN 40,10.1.40.107,HTTPS,1003.79,Permit,Wi-Fi
2026-02-21 07:56:25,2026-02-21,Finance,VLAN 30,10.1.30.80,DNS,36.94,Permit,Wi-Fi
2026-02-25 21:22:28,2026-02-25,Staff,VLAN 30,10.1.30.152,DNS,36.79,Deny,Wired
2026-03-07 06:56:43,2026-03-07,IT,VLAN 20,10.1.20.30,DNS,42.22,Permit,Wired
2026-02-17 18:56:35,2026-02-17,Staff,VLAN 30,10.1.30.192,HTTP,8.09,Permit,Wired
2026-02-26 10:59:04,2026-02-26,Guest,VLAN 40,10.1.40.193,SMB,684.56,Deny,Wi-Fi
2026-03-08 14:43:35,2026-03-08,Finance,VLAN 30,10.1.30.57,Active Directory,35.07,Permit,Wired
2026-02-21 00:30:21,2026-02-21,Staff,VLAN 30,10.1.30.192,FTP,520.33,Permit,Wi-Fi
2026-03-11 08:41:44,2026-03-11,Finance,VLAN 30,10.1.30.78,Radius,39.03,Permit,Wired
2026-02-27 19:27:18,2026-02-27,Guest,VLAN 40,10.1.40.126,SSH,10.46,Deny,Wi-Fi
2026-02-11 10:18:38,2026-02-11,Finance,VLAN 30,10.1.30.99,Radius,6.91,Deny,Wi-Fi
2026-02-12 19:07:43,2026-02-12,Finance,VLAN 30,10.1.30.68,Radius,48.21,Permit,Wired
2026-02-16 04:22:34,2026-02-16,Staff,VLAN 30,10.1.30.133,FTP,472.95,Deny,Wi-Fi
2026-02-13 09:24:52,2026-02-13,Finance,VLAN 30,10.1.30.83,Radius,26.67,Permit,Wired
2026-02-28 09:46:33,2026-02-28,HR,VLAN 30,10.1.30.21,SMB,855.98,Deny,Wired
2026-02-21 01:18:06,2026-02-21,Guest,VLAN 40,10.1.40.105,SSH,0.26,Deny,Wi-Fi
2026-02-18 15:30:12,2026-02-18,IT,VLAN 20,10.1.20.28,SMB,901.76,Permit,Wired
2026-03-05 01:35:49,2026-03-05,Guest,VLAN 40,10.1.40.173,Active Directory,47.14,Deny,Wi-Fi
2026-02-21 19:20:57,2026-02-21,HR,VLAN 30,10.1.30.24,Radius,13.6,Permit,Wi-Fi
2026-03-03 06:38:06,2026-03-03,Finance,VLAN 30,10.1.30.87,Active Directory,45.29,Permit,Wi-Fi
2026-03-03 15:02:57,2026-03-03,IT,VLAN 20,10.1.20.15,SSH,7.46,Permit,Wi-Fi
2026-02-10 05:16:20,2026-02-10,Finance,VLAN 30,10.1.30.85,SSH,16.39,Permit,Wi-Fi
2026-02-24 13:41:24,2026-02-24,Finance,VLAN 30,10.1.30.59,FTP,39.86,Deny,Wi-Fi
2026-02-19 21:32:17,2026-02-19,IT,VLAN 20,10.1.20.39,DNS,31.47,Permit,Wired
2026-02-25 09:45:09,2026-02-25,HR,VLAN 30,10.1.30.19,Radius,25.15,Permit,Wired
2026-02-22 00:17:32,2026-02-22,Guest,VLAN 40,10.1.40.31,FTP,559.75,Deny,Wi-Fi
2026-02-20 08:29:06,2026-02-20,Staff,VLAN 30,10.1.30.194,Radius,44.16,Permit,Wired
2026-02-22 15:51:02,2026-02-22,Finance,VLAN 30,10.1.30.52,Active Directory,16.37,Permit,Wired
2026-02-23 12:52:46,2026-02-23,Staff,VLAN 30,10.1.30.186,SMB,78.25,Permit,Wired
2026-02-21 05:35:44,2026-02-21,HR,VLAN 30,10.1.30.34,HTTP,12.96,Permit,Wired
2026-02-12 23:29:25,2026-02-12,Guest,VLAN 40,10.1.40.152,FTP,593.8,Deny,Wi-Fi
2026-02-17 13:01:28,2026-02-17,Guest,VLAN 40,10.1.40.195,HTTPS,304.16,Permit,Wi-Fi
2026-02-11 06:12:24,2026-02-11,Guest,VLAN 40,10.1.40.107,Active Directory,43.42,Deny,Wi-Fi
2026-02-28 17:24:11,2026-02-28,HR,VLAN 30,10.1.30.35,Radius,23.15,Permit,Wi-Fi
2026-03-11 03:59:43,2026-03-11,HR,VLAN 30,10.1.30.31,Active Directory,6.67,Deny,Wi-Fi
2026-03-03 00:44:48,2026-03-03,Staff,VLAN 30,10.1.30.167,Radius,7.95,Permit,Wired
2026-02-12 16:51:14,2026-02-12,Staff,VLAN 30,10.1.30.196,SMB,770.23,Permit,Wi-Fi
2026-03-07 01:57:10,2026-03-07,Finance,VLAN 30,10.1.30.81,SMB,349.62,Permit,Wired
2026-02-28 11:24:22,2026-02-28,Staff,VLAN 30,10.1.30.144,SSH,36.14,Deny,Wi-Fi
2026-02-16 05:17:58,2026-02-16,HR,VLAN 30,10.1.30.12,HTTPS,856.6,Deny,Wi-Fi
2026-02-09 21:11:10,2026-02-09,Staff,VLAN 30,10.1.30.155,FTP,759.52,Deny,Wired
2026-02-22 00:45:31,2026-02-22,Staff,VLAN 30,10.1.30.116,DNS,31.7,Permit,Wired
2026-02-12 06:22:30,2026-02-12,Finance,VLAN 30,10.1.30.97,SMB,631.51,Deny,Wi-Fi
2026-02-22 04:51:32,2026-02-22,IT,VLAN 20,10.1.20.40,Active Directory,19.15,Deny,Wired
2026-03-04 12:08:18,2026-03-04,IT,VLAN 20,10.1.20.20,HTTPS,532.82,Permit,Wired
2026-03-07 23:54:26,2026-03-07,Finance,VLAN 30,10.1.30.89,HTTPS,89.85,Deny,Wi-Fi
2026-02-21 22:13:31,2026-02-21,IT,VLAN 20,10.1.20.14,DNS,18.41,Permit,Wi-Fi
2026-02-24 07:23:13,2026-02-24,Finance,VLAN 30,10.1.30.91,Radius,27.15,Permit,Wi-Fi
2026-02-23 15:58:50,2026-02-23,IT,VLAN 20,10.1.20.35,HTTPS,946.54,Deny,Wired
2026-02-12 02:21:04,2026-02-12,Finance,VLAN 30,10.1.30.53,HTTPS,244.55,Permit,Wired
2026-02-26 18:56:52,2026-02-26,Guest,VLAN 40,10.1.40.65,HTTP,10.76,Deny,Wi-Fi
2026-03-10 11:15:07,2026-03-10,IT,VLAN 20,10.1.20.10,DNS,12.02,Deny,Wired
2026-03-04 16:28:22,2026-03-04,Guest,VLAN 40,10.1.40.54,SMB,723.83,Deny,Wi-Fi
2026-03-08 14:33:30,2026-03-08,Finance,VLAN 30,10.1.30.62,DNS,48.0,Permit,Wi-Fi
2026-03-09 18:15:09,2026-03-09,IT,VLAN 20,10.1.20.44,HTTP,24.8,Permit,Wi-Fi
2026-02-21 06:33:16,2026-02-21,Guest,VLAN 40,10.1.40.99,SSH,41.08,Deny,Wi-Fi
2026-02-22 07:14:36,2026-02-22,HR,VLAN 30,10.1.30.18,FTP,1014.85,Deny,Wi-Fi
2026-02-24 15:19:44,2026-02-24,Finance,VLAN 30,10.1.30.73,Active Directory,6.12,Permit,Wi-Fi
2026-03-09 12:01:00,2026-03-09,Finance,VLAN 30,10.1.30.74,Active Directory,31.79,Permit,Wired
2026-02-13 00:48:46,2026-02-13,HR,VLAN 30,10.1.30.13,HTTPS,467.05,Deny,Wired
2026-02-20 13:45:12,2026-02-20,Guest,VLAN 40,10.1.40.131,FTP,787.72,Deny,Wi-Fi
2026-02-28 20:47:34,2026-02-28,HR,VLAN 30,10.1.30.28,SMB,699.74,Permit,Wi-Fi
2026-02-23 10:15:10,2026-02-23,Staff,VLAN 30,10.1.30.136,FTP,481.73,Permit,Wired
2026-02-23 22:31:21,2026-02-23,Guest,VLAN 40,10.1.40.154,Radius,11.73,Deny,Wi-Fi
2026-02-18 07:54:41,2026-02-18,Finance,VLAN 30,10.1.30.53,SSH,16.07,Permit,Wi-Fi
2026-02-09 22:06:42,2026-02-09,Staff,VLAN 30,10.1.30.127,DNS,25.59,Permit,Wired
2026-02-23 13:54:44,2026-02-23,Guest,VLAN 40,10.1.40.66,HTTPS,610.23,Deny,Wi-Fi
2026-03-03 15:55:11,2026-03-03,IT,VLAN 20,10.1.20.11,HTTP,18.27,Permit,Wi-Fi
2026-03-11 01:37:17,2026-03-11,Staff,VLAN 30,10.1.30.175,HTTP,12.19,Permit,Wired
2026-02-27 13:43:35,2026-02-27,IT,VLAN 20,10.1.20.29,HTTP,39.44,Deny,Wi-Fi
2026-02-26 02:33:26,2026-02-26,HR,VLAN 30,10.1.30.49,SMB,482.96,Permit,Wi-Fi
2026-02-20 04:38:14,2026-02-20,HR,VLAN 30,10.1.30.21,SSH,43.39,Permit,Wired
2026-03-09 18:23:46,2026-03-09,HR,VLAN 30,10.1.30.12,SMB,768.87,Permit,Wi-Fi
2026-03-11 04:18:24,2026-03-11,Finance,VLAN 30,10.1.30.91,HTTPS,719.93,Permit,Wi-Fi
2026-02-12 12:24:38,2026-02-12,Finance,VLAN 30,10.1.30.63,Radius,38.09,Deny,Wi-Fi
2026-03-01 00:52:22,2026-03-01,Finance,VLAN 30,10.1.30.90,FTP,273.82,Permit,Wi-Fi
2026-03-03 11:55:42,2026-03-03,HR,VLAN 30,10.1.30.48,HTTP,17.8,Deny,Wi-Fi
2026-02-20 08:00:48,2026-02-20,Staff,VLAN 30,10.1.30.143,Active Directory,47.26,Permit,Wired
2026-02-19 19:41:55,2026-02-19,IT,VLAN 20,10.1.20.17,FTP,227.65,Permit,Wi-Fi
2026-02-18 17:40:20,2026-02-18,Staff,VLAN 30,10.1.30.122,DNS,28.99,Permit,Wired
2026-03-11 18:10:04,2026-03-11,HR,VLAN 30,10.1.30.24,HTTP,28.42,Permit,Wired
2026-02-10 00:04:33,2026-02-10,Guest,VLAN 40,10.1.40.49,DNS,13.06,Permit,Wi-Fi
2026-02-21 23:17:26,2026-02-21,Staff,VLAN 30,10.1.30.115,Active Directory,10.69,Permit,Wi-Fi
2026-03-02 17:50:29,2026-03-02,Guest,VLAN 40,10.1.40.166,DNS,47.1,Deny,Wi-Fi
2026-02-28 19:07:51,2026-02-28,Guest,VLAN 40,10.1.40.119,Radius,6.02,Deny,Wi-Fi
2026-02-26 22:50:53,2026-02-26,HR,VLAN 30,10.1.30.10,Radius,41.74,Permit,Wired
2026-02-28 06:27:37,2026-02-28,Guest,VLAN 40,10.1.40.49,Active Directory,5.96,Deny,Wi-Fi
2026-02-17 17:07:04,2026-02-17,Staff,VLAN 30,10.1.30.117,SSH,36.16,Deny,Wired
2026-02-15 08:39:46,2026-02-15,Staff,VLAN 30,10.1.30.145,DNS,34.5,Permit,Wired
2026-02-11 10:22:55,2026-02-11,Finance,VLAN 30,10.1.30.94,FTP,688.87,Deny,Wired
2026-03-06 05:25:26,2026-03-06,Staff,VLAN 30,10.1.30.158,SMB,689.9,Permit,Wired
2026-03-04 07:12:35,2026-03-04,IT,VLAN 20,10.1.20.36,Radius,22.63,Permit,Wired
2026-03-07 06:10:16,2026-03-07,IT,VLAN 20,10.1.20.44,DNS,13.64,Permit,Wired
2026-02-19 22:23:55,2026-02-19,Finance,VLAN 30,10.1.30.90,HTTP,28.53,Permit,Wi-Fi
2026-02-19 19:38:30,2026-02-19,IT,VLAN 20,10.1.20.19,Radius,5.09,Permit,Wired
2026-02-20 09:22:53,2026-02-20,HR,VLAN 30,10.1.30.11,SSH,43.87,Deny,Wired
2026-02-11 01:44:31,2026-02-11,IT,VLAN 20,10.1.20.38,Radius,45.91,Permit,Wi-Fi
2026-02-22 06:15:17,2026-02-22,HR,VLAN 30,10.1.30.14,Radius,46.85,Deny,Wired
2026-02-14 00:12:07,2026-02-14,Finance,VLAN 30,10.1.30.69,HTTP,1.02,Deny,Wired
2026-03-08 03:55:56,2026-03-08,IT,VLAN 20,10.1.20.22,HTTP,40.49,Permit,Wi-Fi
2026-02-26 09:13:25,2026-02-26,IT,VLAN 20,10.1.20.47,Active Directory,42.71,Permit,Wired
